MainTab,SubTab,Branch,TalentName,LogicalTalentID,LogicalTalentName,LogicalRank,LogicalGroupingEvidence,NodeID,Rank,MaxRank,Cost,PointCurrency,RawLevelUpCostValue,CostConfidence,RequiredLevel,ParentNodeID,RelationScope,ProgressionDepth,VisualRow,VisualColumn,NodeOffset,EffectType,RawValue,DisplayedValue,MarginalGain,CumulativeGain,Unit,BuffID,AbilityID,Confidence
LordSkillTree,Physique,Amélioration corporelle I,Attaque augmentée 2/3,node:31100502,Attaque augmentée,2,RAW_NODE_ONLY,31100502,2,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,"31100401,31100403",NODE,4,5,3,"[0,0,0]",AttFR,100,1%,1%,2%,%,200000092,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle I,Attaque augmentée 3/3,node:31100502,Attaque augmentée,3,RAW_NODE_ONLY,31100502,3,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,"31100401,31100403",NODE,4,5,3,"[0,0,0]",AttFR,100,1%,1%,3%,%,200000092,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle I,Défense augmentée 1/3,node:31100601,Défense augmentée,1,RAW_NODE_ONLY,31100601,1,3,1 SpecialPoint,SpecialPoint,[1],CONFIRMÉ PAR LES GAMEDATA,,31100502,NODE,5,6,2,"[0,0,0]",ArmFR,100,1%,1%,1%,%,200000093,,FORTEMENT PROBABLE
LordSkillTree,Physique,Amélioration corporelle I,Défense augmentée 2/3,node:31100601,Défense augmentée,2,RAW_NODE_ONLY,31100601,2,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31100502,NODE,5,6,2,"[0,0,0]",ArmFR,100,1%,1%,2%,%,200000093,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle I,Défense augmentée 3/3,node:31100601,Défense augmentée,3,RAW_NODE_ONLY,31100601,3,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31100502,NODE,5,6,2,"[0,0,0]",ArmFR,100,1%,1%,3%,%,200000093,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle I,PV augmentés 1/3,node:31100603,PV augmentés,1,RAW_NODE_ONLY,31100603,1,3,1 SpecialPoint,SpecialPoint,[1],CONFIRMÉ PAR LES GAMEDATA,,31100502,NODE,5,6,4,"[0,0,0]",IncreaseMHP,100,1%,1%,1%,%,200000094,,FORTEMENT PROBABLE
LordSkillTree,Physique,Amélioration corporelle I,PV augmentés 2/3,node:31100603,PV augmentés,2,RAW_NODE_ONLY,31100603,2,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31100502,NODE,5,6,4,"[0,0,0]",IncreaseMHP,100,1%,1%,2%,%,200000094,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle I,PV augmentés 3/3,node:31100603,PV augmentés,3,RAW_NODE_ONLY,31100603,3,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31100502,NODE,5,6,4,"[0,0,0]",IncreaseMHP,100,1%,1%,3%,%,200000094,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle II,Taux de coup critique augmenté 1/3,node:31101102,Taux de coup critique augmenté,1,RAW_NODE_ONLY,31101102,1,3,1 SpecialPoint,SpecialPoint,[1],CONFIRMÉ PAR LES GAMEDATA,,,NODE,0,1,3,"[0,0,0]",CriticalP,33,0.33%,0.33%,0.33%,%,200000095,,FORTEMENT PROBABLE
LordSkillTree,Physique,Amélioration corporelle II,Taux de coup critique augmenté 2/3,node:31101102,Taux de coup critique augmenté,2,RAW_NODE_ONLY,31101102,2,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,,NODE,0,1,3,"[0,0,0]",CriticalP,33,0.33%,0.33%,0.66%,%,200000095,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle II,Taux de coup critique augmenté 3/3,node:31101102,Taux de coup critique augmenté,3,RAW_NODE_ONLY,31101102,3,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,,NODE,0,1,3,"[0,0,0]",CriticalP,33,0.33%,0.33%,0.99%,%,200000095,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle II,Pénétration de défense augmentée 1/3,node:31101201,Pénétration de défense augmentée,1,RAW_NODE_ONLY,31101201,1,3,1 SpecialPoint,SpecialPoint,[1],CONFIRMÉ PAR LES GAMEDATA,,31101102,NODE,1,2,2,"[0,0,0]",ArmPenP,33,0.33%,0.33%,0.33%,%,200000096,,FORTEMENT PROBABLE
LordSkillTree,Physique,Amélioration corporelle II,Pénétration de défense augmentée 2/3,node:31101201,Pénétration de défense augmentée,2,RAW_NODE_ONLY,31101201,2,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31101102,NODE,1,2,2,"[0,0,0]",ArmPenP,33,0.33%,0.33%,0.66%,%,200000096,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle II,Pénétration de défense augmentée 3/3,node:31101201,Pénétration de défense augmentée,3,RAW_NODE_ONLY,31101201,3,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31101102,NODE,1,2,2,"[0,0,0]",ArmPenP,33,0.33%,0.33%,0.99%,%,200000096,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle II,Pénétration de défense augmentée 1/3,node:31101203,Pénétration de défense augmentée,1,RAW_NODE_ONLY,31101203,1,3,1 SpecialPoint,SpecialPoint,[1],CONFIRMÉ PAR LES GAMEDATA,,31101102,NODE,1,2,4,"[0,0,0]",ArmPenP,33,0.33%,0.33%,0.33%,%,200000097,,FORTEMENT PROBABLE
LordSkillTree,Physique,Amélioration corporelle II,Pénétration de défense augmentée 2/3,node:31101203,Pénétration de défense augmentée,2,RAW_NODE_ONLY,31101203,2,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31101102,NODE,1,2,4,"[0,0,0]",ArmPenP,33,0.33%,0.33%,0.66%,%,200000097,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle II,Pénétration de défense augmentée 3/3,node:31101203,Pénétration de défense augmentée,3,RAW_NODE_ONLY,31101203,3,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31101102,NODE,1,2,4,"[0,0,0]",ArmPenP,33,0.33%,0.33%,0.99%,%,200000097,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle II,Taux de coup critique augmenté 1/3,node:31101302,Taux de coup critique augmenté,1,RAW_NODE_ONLY,31101302,1,3,1 SpecialPoint,SpecialPoint,[1],CONFIRMÉ PAR LES GAMEDATA,,"31101201,31101203",NODE,2,3,3,"[0,0,0]",CriticalP,33,0.33%,0.33%,0.33%,%,200000098,,FORTEMENT PROBABLE
LordSkillTree,Physique,Amélioration corporelle II,Taux de coup critique augmenté 2/3,node:31101302,Taux de coup critique augmenté,2,RAW_NODE_ONLY,31101302,2,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,"31101201,31101203",NODE,2,3,3,"[0,0,0]",CriticalP,33,0.33%,0.33%,0.66%,%,200000098,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle II,Taux de coup critique augmenté 3/3,node:31101302,Taux de coup critique augmenté,3,RAW_NODE_ONLY,31101302,3,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,"31101201,31101203",NODE,2,3,3,"[0,0,0]",CriticalP,33,0.33%,0.33%,0.99%,%,200000098,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle II,Pénétration de défense augmentée 1/3,node:31101401,Pénétration de défense augmentée,1,RAW_NODE_ONLY,31101401,1,3,1 SpecialPoint,SpecialPoint,[1],CONFIRMÉ PAR LES GAMEDATA,,31101302,NODE,3,4,2,"[0,0,0]",ArmPenP,33,0.33%,0.33%,0.33%,%,200000099,,FORTEMENT PROBABLE
LordSkillTree,Physique,Amélioration corporelle II,Pénétration de défense augmentée 2/3,node:31101401,Pénétration de défense augmentée,2,RAW_NODE_ONLY,31101401,2,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31101302,NODE,3,4,2,"[0,0,0]",ArmPenP,33,0.33%,0.33%,0.66%,%,200000099,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle II,Pénétration de défense augmentée 3/3,node:31101401,Pénétration de défense augmentée,3,RAW_NODE_ONLY,31101401,3,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31101302,NODE,3,4,2,"[0,0,0]",ArmPenP,33,0.33%,0.33%,0.99%,%,200000099,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle II,Pénétration de défense augmentée 1/3,node:31101403,Pénétration de défense augmentée,1,RAW_NODE_ONLY,31101403,1,3,1 SpecialPoint,SpecialPoint,[1],CONFIRMÉ PAR LES GAMEDATA,,31101302,NODE,3,4,4,"[0,0,0]",ArmPenP,33,0.33%,0.33%,0.33%,%,200000100,,FORTEMENT PROBABLE
LordSkillTree,Physique,Amélioration corporelle II,Pénétration de défense augmentée 2/3,node:31101403,Pénétration de défense augmentée,2,RAW_NODE_ONLY,31101403,2,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31101302,NODE,3,4,4,"[0,0,0]",ArmPenP,33,0.33%,0.33%,0.66%,%,200000100,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle II,Pénétration de défense augmentée 3/3,node:31101403,Pénétration de défense augmentée,3,RAW_NODE_ONLY,31101403,3,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31101302,NODE,3,4,4,"[0,0,0]",ArmPenP,33,0.33%,0.33%,0.99%,%,200000100,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle II,Dégâts subis réduits 1/3,node:31101501,Dégâts subis réduits,1,RAW_NODE_ONLY,31101501,1,3,1 SpecialPoint,SpecialPoint,[1],CONFIRMÉ PAR LES GAMEDATA,,31101401,NODE,4,5,2,"[0,0,0]",DamReduP,33,0.33%,0.33%,0.33%,%,200000101,,FORTEMENT PROBABLE
LordSkillTree,Physique,Amélioration corporelle II,Dégâts subis réduits 2/3,node:31101501,Dégâts subis réduits,2,RAW_NODE_ONLY,31101501,2,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31101401,NODE,4,5,2,"[0,0,0]",DamReduP,33,0.33%,0.33%,0.66%,%,200000101,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle II,Dégâts subis réduits 3/3,node:31101501,Dégâts subis réduits,3,RAW_NODE_ONLY,31101501,3,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31101401,NODE,4,5,2,"[0,0,0]",DamReduP,33,0.33%,0.33%,0.99%,%,200000101,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle II,Dégâts subis réduits 1/3,node:31101503,Dégâts subis réduits,1,RAW_NODE_ONLY,31101503,1,3,1 SpecialPoint,SpecialPoint,[1],CONFIRMÉ PAR LES GAMEDATA,,31101403,NODE,4,5,4,"[0,0,0]",DamReduP,33,0.33%,0.33%,0.33%,%,200000102,,FORTEMENT PROBABLE
LordSkillTree,Physique,Amélioration corporelle II,Dégâts subis réduits 2/3,node:31101503,Dégâts subis réduits,2,RAW_NODE_ONLY,31101503,2,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31101403,NODE,4,5,4,"[0,0,0]",DamReduP,33,0.33%,0.33%,0.66%,%,200000102,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle II,Dégâts subis réduits 3/3,node:31101503,Dégâts subis réduits,3,RAW_NODE_ONLY,31101503,3,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31101403,NODE,4,5,4,"[0,0,0]",DamReduP,33,0.33%,0.33%,0.99%,%,200000102,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle II,Taux de coup critique augmenté 1/3,node:31101601,Taux de coup critique augmenté,1,RAW_NODE_ONLY,31101601,1,3,1 SpecialPoint,SpecialPoint,[1],CONFIRMÉ PAR LES GAMEDATA,,31101501,NODE,5,6,2,"[0,0,0]",CriticalP,33,0.33%,0.33%,0.33%,%,200000103,,FORTEMENT PROBABLE
LordSkillTree,Physique,Amélioration corporelle II,Taux de coup critique augmenté 2/3,node:31101601,Taux de coup critique augmenté,2,RAW_NODE_ONLY,31101601,2,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31101501,NODE,5,6,2,"[0,0,0]",CriticalP,33,0.33%,0.33%,0.66%,%,200000103,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle II,Taux de coup critique augmenté 3/3,node:31101601,Taux de coup critique augmenté,3,RAW_NODE_ONLY,31101601,3,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31101501,NODE,5,6,2,"[0,0,0]",CriticalP,33,0.33%,0.33%,0.99%,%,200000103,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle II,Taux de coup critique augmenté 1/3,node:31101603,Taux de coup critique augmenté,1,RAW_NODE_ONLY,31101603,1,3,1 SpecialPoint,SpecialPoint,[1],CONFIRMÉ PAR LES GAMEDATA,,31101503,NODE,5,6,4,"[0,0,0]",CriticalP,33,0.33%,0.33%,0.33%,%,200000104,,FORTEMENT PROBABLE
LordSkillTree,Physique,Amélioration corporelle II,Taux de coup critique augmenté 2/3,node:31101603,Taux de coup critique augmenté,2,RAW_NODE_ONLY,31101603,2,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31101503,NODE,5,6,4,"[0,0,0]",CriticalP,33,0.33%,0.33%,0.66%,%,200000104,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Physique,Amélioration corporelle II,Taux de coup critique augmenté 3/3,node:31101603,Taux de coup critique augmenté,3,RAW_NODE_ONLY,31101603,3,3,NON DÉTERMINÉ,SpecialPoint,[1],NON DÉTERMINÉ,,31101503,NODE,5,6,4,"[0,0,0]",CriticalP,33,0.33%,0.33%,0.99%,%,200000104,,FORTEMENT PROBABLE; coût NON DÉTERMINÉ
LordSkillTree,Éveil du monarque,Vision ombrale,L'Aube du règne I,node:31102102,L'Aube du règne I,1,RAW_NODE_ONLY,31102102,1,1,3 SpecialPoint,SpecialPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,,NODE,0,1,3,"[0,0,0]",EXRecovery,1000,1000,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000105,,CONFIRMÉ PAR LES GAMEDATA
LordSkillTree,Éveil du monarque,Vision ombrale,L'Aube du règne II,node:31102201,L'Aube du règne II,1,RAW_NODE_ONLY,31102201,1,1,3 SpecialPoint,SpecialPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,31102102,NODE,1,2,2,"[0,0,0]",EXGainRateAdd,2000,2000,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000106,,CONFIRMÉ PAR LES GAMEDATA
LordSkillTree,Éveil du monarque,Vision ombrale,L'Aube du règne III,node:31102203,L'Aube du règne III,1,RAW_NODE_ONLY,31102203,1,1,3 SpecialPoint,SpecialPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,31102102,NODE,1,2,4,"[0,0,0]",EXGainRateAdd,2000,2000,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000107,,CONFIRMÉ PAR LES GAMEDATA
LordSkillTree,Éveil du monarque,Vision ombrale,L'Aube du règne IV,node:31102302,L'Aube du règne IV,1,RAW_NODE_ONLY,31102302,1,1,3 SpecialPoint,SpecialPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,"31102201,31102203",NODE,2,3,3,"[0,0,0]",EXGainRateAdd,2000,2000,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000108,,CONFIRMÉ PAR LES GAMEDATA
LordSkillTree,Éveil du monarque,Vision ombrale,Lame vampirique,node:31102401,Lame vampirique,1,RAW_NODE_ONLY,31102401,1,1,3 SpecialPoint,SpecialPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,31102302,NODE,3,4,2,"[0,0,0]",TriggeredBuff,"[200000400,200000423]","[200000400,200000423]",NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000109,,CONFIRMÉ PAR LES GAMEDATA
LordSkillTree,Éveil du monarque,Vision ombrale,Tranchant des ombres I,node:31102402,Tranchant des ombres I,1,RAW_NODE_ONLY,31102402,1,1,3 SpecialPoint,SpecialPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,31102302,NODE,3,4,3,"[0,0,0]",TriggeredBuff,[200000403],[200000403],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000111,,CONFIRMÉ PAR LES GAMEDATA
LordSkillTree,Éveil du monarque,Vision ombrale,Tempête d'ombre I,node:31102403,Tempête d'ombre I,1,RAW_NODE_ONLY,31102403,1,1,3 SpecialPoint,SpecialPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,31102302,NODE,3,4,4,"[0,0,0]",TriggeredBuff,[200000404],[200000404],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000113,,CONFIRMÉ PAR LES GAMEDATA
LordSkillTree,Éveil du monarque,Vision ombrale,Ruée de l'ombre,node:31102501,Ruée de l'ombre,1,RAW_NODE_ONLY,31102501,1,1,3 SpecialPoint,SpecialPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,31102401,NODE,4,5,2,"[0,0,0]",TriggeredBuff,[200000402],[200000402],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000110,,CONFIRMÉ PAR LES GAMEDATA
LordSkillTree,Éveil du monarque,Vision ombrale,Tranchant des ombres II,node:31102502,Tranchant des ombres II,1,RAW_NODE_ONLY,31102502,1,1,3 SpecialPoint,SpecialPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,31102402,NODE,4,5,3,"[0,0,0]",SkillChange,1001117000000,1001117000000,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000112,,CONFIRMÉ PAR LES GAMEDATA
LordSkillTree,Éveil du monarque,Vision ombrale,Tempête d'ombre II,node:31102503,Tempête d'ombre II,1,RAW_NODE_ONLY,31102503,1,1,3 SpecialPoint,SpecialPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,31102403,NODE,4,5,4,"[0,0,0]",TriggeredBuff,"[200000405,200000406]","[200000405,200000406]",NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000114,,CONFIRMÉ PAR LES GAMEDATA
LordSkillTree,Éveil du monarque,Libération d'âme,Cape du monarque,node:31103102,Cape du monarque,1,RAW_NODE_ONLY,31103102,1,1,3 SpecialPoint,SpecialPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,,NODE,0,1,3,"[0,0,0]",TriggeredBuff,[200000409],[200000409],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000115,,CONFIRMÉ PAR LES GAMEDATA
LordSkillTree,Éveil du monarque,Libération d'âme,Acte des ombres I,node:31103201,Acte des ombres I,1,RAW_NODE_ONLY,31103201,1,1,3 SpecialPoint,SpecialPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,31103102,NODE,1,2,2,"[0,0,0]",TriggeredBuff,[200000411],[200000411],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000116,,CONFIRMÉ PAR LES GAMEDATA
LordSkillTree,Éveil du monarque,Libération d'âme,Acte des ombres II,node:31103203,Acte des ombres II,1,RAW_NODE_ONLY,31103203,1,1,3 SpecialPoint,SpecialPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,31103102,NODE,1,2,4,"[0,0,0]",TriggeredBuff,[200000413],[200000413],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000117,,CONFIRMÉ PAR LES GAMEDATA
LordSkillTree,Éveil du monarque,Libération d'âme,Âme du clair de lune I,node:31103301,Âme du clair de lune I,1,RAW_NODE_ONLY,31103301,1,1,3 SpecialPoint,SpecialPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,31103201,NODE,2,3,2,"[0,0,0]",SkillChange,1001112000000,1001112000000,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000118,,CONFIRMÉ PAR LES GAMEDATA
LordSkillTree,Éveil du monarque,Libération d'âme,Enchaînement d'ombre I,node:31103303,Enchaînement d'ombre I,1,RAW_NODE_ONLY,31103303,1,1,3 SpecialPoint,SpecialPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,31103203,NODE,2,3,4,"[0,0,0]",TriggeredBuff,[200000415],[200000415],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000120,,CONFIRMÉ PAR LES GAMEDATA
LordSkillTree,Éveil du monarque,Libération d'âme,Âme du clair de lune II,node:31103401,Âme du clair de lune II,1,RAW_NODE_ONLY,31103401,1,1,3 SpecialPoint,SpecialPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,31103301,NODE,3,4,2,"[0,0,0]",TriggeredBuff,[1300221001],[1300221001],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000119,,CONFIRMÉ PAR LES GAMEDATA
LordSkillTree,Éveil du monarque,Libération d'âme,Enchaînement d'ombre II,node:31103403,Enchaînement d'ombre II,1,RAW_NODE_ONLY,31103403,1,1,3 SpecialPoint,SpecialPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,31103303,NODE,3,4,4,"[0,0,0]",TriggeredBuff,[200000416],[200000416],NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000121,,CONFIRMÉ PAR LES GAMEDATA
LordSkillTree,Éveil du monarque,Libération d'âme,Présage de destruction I,node:31103501,Présage de destruction I,1,RAW_NODE_ONLY,31103501,1,1,3 SpecialPoint,SpecialPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,31103401,NODE,4,5,2,"[0,0,0]",TriggeredBuff,"[200000417,200000418]","[200000417,200000418]",NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000122,,CONFIRMÉ PAR LES GAMEDATA
LordSkillTree,Éveil du monarque,Libération d'âme,Présage de destruction II,node:31103503,Présage de destruction II,1,RAW_NODE_ONLY,31103503,1,1,3 SpecialPoint,SpecialPoint,[3],CONFIRMÉ PAR LES GAMEDATA,,31103403,NODE,4,5,4,"[0,0,0]",EnhanceSkillDamage,1000,1000,NON DÉTERMINÉ,NON DÉTERMINÉ,valeur brute,200000123,,CONFIRMÉ PAR LES GAMEDATA
